Bar0, 0.9142857142857175
Bar1, 0
Bar2, 1.8285714285714183
Bar3, 0
Bar4, 0.9142857142857175
Bar5, 1.8285714285714183
Bar6, 0
Bar7, 1.8285714285714183
Bar8, 3.657142857142853
Bar9, 2.7428571428571358
Bar10, 3.1999999999999944
Bar11, 3.1999999999999944
Bar12, 5.9428571428571475
Bar13, 5.9428571428571475
Bar14, 7.314285714285706
Bar15, 6.857142857142849
Bar16, 5.02857142857143
Bar17, 11.885714285714277
Bar18, 7.771428571428566
Bar19, 10.971428571428577
Bar20, 5.9428571428571475
Bar21, 17.828571428571426
Bar22, 19.199999999999992
Bar23, 6.857142857142849
Bar24, 45.71428571428571
Bar25, 22.857142857142854
Bar26, 42.97142857142856
Bar27, 29.257142857142853
Bar28, 42.05714285714286
Bar29, 69.94285714285714
Bar30, 60.79999999999999
